timestamp,content
2025-03-05T09:02:05.000Z,"The Berlin Accord > Mar-A-Lago Accord.

We Europeans have a historical chance, and for once it seems like we are going to take it."
2025-03-04T21:28:30.000Z,Declaration of war here
2025-03-04T21:27:01.000Z,Same mistake as thinking that Euribors are a proper money market rate!
2025-03-04T21:05:16.000Z,"Imagine if the US announced a $5+ trillion fiscal injection and told you they stand ready to do “as much as it takes” on top.

That’s what Germany just announced (in % of GDP).

This is huge."
2025-03-03T21:02:22.000Z,"Things getting ugly for Trump.

First time the market turns seriously against him on tariff announcements.

Stocks down, bond yields down, not even the USD can rally - a clear statement that tariffs are bad for this US economy.

He'd better listen here."
2025-03-03T12:57:57.000Z,Now imagine the US RIA who is scrambling to look for the European banks and German mid cap tickers :)
2025-03-01T15:06:28.000Z,So nice to have a former ECB GC member publishing his views :)
2025-02-28T17:48:20.000Z,That article was a beauty!
2025-02-28T14:40:54.000Z,"And in this episode we also find out I speak some German and Dutch, but I still despise their crimes against Italian food"
2025-02-27T15:26:33.000Z,This is art
2025-02-25T17:51:20.000Z,"Thanks for reading!  

If you enjoyed this thread, why not signing up to my free newsletter to receive my next macro piece in your inbox?  

Sign up here, it's FREE:  

https://docs.google.com/forms/d/e/1FAIpQLSfzLZS_8sWjyuqzDgJb9OQC_pSAoOjz6GVgsB0UIGzLELMSFQ/viewform…

8/8"
2025-02-25T17:51:19.000Z,"..the calls for a ''major correction'' in risk assets might be exaggerated

Most likely, US stock markets could just end up being mildly up disappointing bulls and bears

And for the first time in a while, European stocks are set to shine - they remain massively underowned

7/"
2025-02-25T17:51:19.000Z,"...that growth will deteriorate from here, but that people are now assigning too much weight to that and too little weight to a potential wave of friendly disinflation and Fed dovish turn.

In a world where real GDP is 1.5-2.0% and core PCE trends towards the 2% Fed target..

6/"
2025-02-25T17:51:18.000Z,"But if you take a step back, you also realize that:

A) Powell wants to finish his mandate with a soft landing, so if things get bad he will turn dovish fast

B) 6-month rolling primary US fiscal spending is running still very hot

My base case is...

5/"
2025-02-25T17:51:20.000Z,"Thanks for reading!  

If you enjoyed this thread, why not signing up to my free newsletter to receive my next macro piece in your inbox?  

Sign up here, it's FREE:  

https://docs.google.com/forms/d/e/1FAIpQLSfzLZS_8sWjyuqzDgJb9OQC_pSAoOjz6GVgsB0UIGzLELMSFQ/viewform…

8/8"
2025-02-25T17:51:19.000Z,"..the calls for a ''major correction'' in risk assets might be exaggerated

Most likely, US stock markets could just end up being mildly up disappointing bulls and bears

And for the first time in a while, European stocks are set to shine - they remain massively underowned

7/"
2025-02-25T17:51:19.000Z,"...that growth will deteriorate from here, but that people are now assigning too much weight to that and too little weight to a potential wave of friendly disinflation and Fed dovish turn.

In a world where real GDP is 1.5-2.0% and core PCE trends towards the 2% Fed target..

6/"
2025-02-25T17:51:18.000Z,"But if you take a step back, you also realize that:

A) Powell wants to finish his mandate with a soft landing, so if things get bad he will turn dovish fast

B) 6-month rolling primary US fiscal spending is running still very hot

My base case is...

5/"
2025-02-25T17:51:18.000Z,"Now, how justified are the expectations of a growth scare?

There are 2 reasonable forces behind it:

A) The US housing market has exhausted most of its inventory tailwind, and it suffers with 30-year mortgage rates close to 7%

B) Trump policies are negative for growth

4/"
2025-02-25T17:51:18.000Z,"Markets are pushing yields down in a parallel fashion, expecting a slow Fed dovish reaction which won't be enough to restore growth.

So as yields fall, equity valuations don't get a boost but rather EPS expectations get revised down and people prefer defensive sectors.

3/"
2025-02-25T17:51:17.000Z,"First - how can we quantify the ''growth scare'' driver behind the current market dynamics?

A) Yields down
B) Equity sector rotation
C) Stock markets down despite yields down

Effectively, you can summarize this with the following...

2/"
2025-02-25T17:51:16.000Z,"The market is signalling a big growth scare.

Should you be worried or fade it?

Thread

1/"
2025-02-21T18:11:22.000Z,Bald macro ideas
2025-02-21T15:06:46.000Z,"Sorry for not recording for a few weeks, but The Macro Trading Floor podcast with my friend Brent Donnelly is back!

We talk about what the next big macro trade could be."
2025-02-20T17:00:34.000Z,"Thanks for reading!

If you enjoyed this thread, why not signing up to my free newsletter to receive my next macro piece in your inbox?

Sign up here, it's FREE:

https://docs.google.com/forms/d/e/1FAIpQLSfzLZS_8sWjyuqzDgJb9OQC_pSAoOjz6GVgsB0UIGzLELMSFQ/viewform…

11/11"
2025-02-25T17:51:17.000Z,"First - how can we quantify the ''growth scare'' driver behind the current market dynamics?

A) Yields down
B) Equity sector rotation
C) Stock markets down despite yields down

Effectively, you can summarize this with the following...

2/"
2025-02-25T17:51:16.000Z,"The market is signalling a big growth scare.

Should you be worried or fade it?

Thread

1/"
2025-02-21T18:11:22.000Z,Bald macro ideas
2025-02-21T15:06:46.000Z,"Sorry for not recording for a few weeks, but The Macro Trading Floor podcast with my friend Brent Donnelly is back!

We talk about what the next big macro trade could be."
2025-02-20T17:00:34.000Z,"Thanks for reading!

If you enjoyed this thread, why not signing up to my free newsletter to receive my next macro piece in your inbox?

Sign up here, it's FREE:

https://docs.google.com/forms/d/e/1FAIpQLSfzLZS_8sWjyuqzDgJb9OQC_pSAoOjz6GVgsB0UIGzLELMSFQ/viewform…

11/11"
2025-02-20T17:00:33.000Z,"Yet, it's important to understand that an early end of the Sterilized QT program is not akin to QE.

The Fed isn't printing new reserves to buy bonds.

It's trying to avoid the ''Standard QT'' process where reserves are drained from markets.

10/"
2025-02-20T17:00:33.000Z,"Now that the RRP is basically empty and the ''Sterilized QT'' can't be performed anymore, the Fed is growing worried that QT will actually start draining liquidity too fast from the system.

9/"
2025-02-20T17:00:32.000Z,"MMFs have unleashed this pent-up force in the last year: the RRP usage has dropped materially, and this wave of supportive ‘’liquidity’’ has been thrown at markets. 

The government is issuing T-Bills, and MMFs are stepping in to buy them draining down the existing RRP.

8/"
2025-02-20T17:00:32.000Z,"This encouraged MMF to park money at the Fed, and they did in huge size: the RRP reached $2.5 trillion.  

You can think of this like pent-up ‘’liquidity’’ stored in a corner of our financial system.  

But here is the thing...

7/"
2025-02-20T17:00:31.000Z,"Back in 2021 the Fed had an issue: rates were at 0%, and there was too much money in the system  Money Market Funds were bidding up T-Bills so much that yields were testing negative levels, and so to stabilize money markets the Fed introduced the Reverse Repo Facility (RRP).

6/"
2025-02-20T17:00:31.000Z,"One of the strangest features of the 2022-2025 QT has been that while the Fed reduced their balance sheet, bank reserves (''liquidity'') didn't really go down!

Take a look at 2022-2023 for example.

Why this strange phenomenon?

5/"
2025-02-20T17:00:32.000Z,"MMFs have unleashed this pent-up force in the last year: the RRP usage has dropped materially, and this wave of supportive ‘’liquidity’’ has been thrown at markets. 

The government is issuing T-Bills, and MMFs are stepping in to buy them draining down the existing RRP.

8/"
2025-02-20T17:00:32.000Z,"This encouraged MMF to park money at the Fed, and they did in huge size: the RRP reached $2.5 trillion.  

You can think of this like pent-up ‘’liquidity’’ stored in a corner of our financial system.  

But here is the thing...

7/"
2025-02-20T17:00:31.000Z,"Back in 2021 the Fed had an issue: rates were at 0%, and there was too much money in the system  Money Market Funds were bidding up T-Bills so much that yields were testing negative levels, and so to stabilize money markets the Fed introduced the Reverse Repo Facility (RRP).

6/"
