CIK,Account,Value,Alerts
70858,InsuranceCommissionsAndFees,-195000000,invalid_negative ($-195.0M)
70858,IntangibleAssetsGrossExcludingGoodwill,14600000000,high_value ($14.6B > $4.9B)
70858,InterestAndDividendIncomeOperating,146607000000,high_value ($146.6B > $4.9B)
70858,InterestAndDividendIncomeSecurities,11724000000,high_value ($11.7B > $4.9B)
70858,InterestAndFeeIncomeLoansAndLeases,61993000000,high_value ($62.0B > $4.9B)
70858,InterestAndFeeIncomeLoansAndLeasesHeldInPortfolio,8635000000,high_value ($8.6B > $4.9B)
70858,InterestAndFeeIncomeLoansTradeFinancing,10376000000,high_value ($10.4B > $4.9B)
70858,InterestBearingDepositLiabilitiesDomestic,1329014000000,high_value ($1329.0B > $4.9B)
70858,InterestBearingDepositLiabilitiesForeign,112595000000,high_value ($112.6B > $4.9B)
70858,InterestBearingDepositsInBanks,264111000000,high_value ($264.1B > $4.9B)
70858,InterestExpense,22253000000,high_value ($22.3B > $4.9B)
70858,InterestExpenseDeposits,38442000000,high_value ($38.4B > $4.9B)
70858,InterestExpenseLongTermDebt,15376000000,high_value ($15.4B > $4.9B)
70858,InterestExpenseShortTermBorrowings,34538000000,high_value ($34.5B > $4.9B)
70858,InterestIncomeDebtSecuritiesOperating,26007000000,high_value ($26.0B > $4.9B)
70858,InterestIncomeExpenseNet,56060000000,high_value ($56.1B > $4.9B)
70858,InterestIncomeFederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,19911000000,high_value ($19.9B > $4.9B)
70858,InterestIncomeOther,28320000000,high_value ($28.3B > $4.9B)
70858,InterestPaidNet,89687000000,high_value ($89.7B > $4.9B)
70858,InterestRevenueExpense,10167000000,high_value ($10.2B > $4.9B)
70858,InterestRevenueExpenseNet,10226000000,high_value ($10.2B > $4.9B)
70858,InvestmentBankingRevenue,5327000000,high_value ($5.3B > $4.9B)
70858,LaborAndRelatedExpense,40182000000,high_value ($40.2B > $4.9B)
70858,LeasesReceivableCommercialLeaseFinancing,21391000000,high_value ($21.4B > $4.9B)
70858,LesseeOperatingLeaseLiabilityPaymentsDue,10249000000,high_value ($10.2B > $4.9B)
70858,Liabilities,2965960000000,high_value ($2966.0B > $4.9B)
70858,LiabilitiesAndStockholdersEquity,3261519000000,high_value ($3261.5B > $4.9B)
70858,LiabilitiesFairValueAdjustment,-649000000,invalid_negative ($-649.0M)
70858,LitigationSettlementGross,8500000000,high_value ($8.5B > $4.9B)
70858,LoansAndLeasesReceivableAllowance,19389000000,high_value ($19.4B > $4.9B)
70858,LoansAndLeasesReceivableCommercial,298954000000,high_value ($299.0B > $4.9B)
70858,LoansAndLeasesReceivableConsumer,632706000000,high_value ($632.7B > $4.9B)
70858,LoansAndLeasesReceivableConsumerHomeEquity,63612000000,high_value ($63.6B > $4.9B)
70858,LoansAndLeasesReceivableConsumerMortgage,92763000000,high_value ($92.8B > $4.9B)
70858,LoansAndLeasesReceivableForeignCommercial,42929000000,high_value ($42.9B > $4.9B)
70858,LoansAndLeasesReceivableGrossCarryingAmountCommercial,303357000000,high_value ($303.4B > $4.9B)
70858,LoansAndLeasesReceivableGrossCarryingAmountConsumer,637900000000,high_value ($637.9B > $4.9B)
70858,LoansAndLeasesReceivableImpairedAllowanceForLoanLosses,17200000000,high_value ($17.2B > $4.9B)
70858,LoansAndLeasesReceivableImpairedAverageInvestment,21300000000,high_value ($21.3B > $4.9B)
70858,LoansAndLeasesReceivableImpairedNonperformingNonaccrualOfInterest,27583000000,high_value ($27.6B > $4.9B)
70858,LoansAndLeasesReceivableImpairedNonperformingOver90DaysAccrualOfInterest,24883000000,high_value ($24.9B > $4.9B)
70858,LoansAndLeasesReceivableNetOfDeferredIncome,998944000000,high_value ($998.9B > $4.9B)
70858,LoansAndLeasesReceivableNetReportedAmount,979555000000,high_value ($979.6B > $4.9B)
70858,LoansPledgedAsCollateral,13300000000,high_value ($13.3B > $4.9B)
70858,LoansReceivableCommercialRealEstate,44028000000,high_value ($44.0B > $4.9B)
70858,LoansReceivableHeldForSaleAmount,13800000000,high_value ($13.8B > $4.9B)
70858,LoansReceivableHeldForSaleNet,9732000000,high_value ($9.7B > $4.9B)
70858,LoansReceivableHeldForSaleNetNotPartOfDisposalGroup,7629000000,high_value ($7.6B > $4.9B)
70858,LongTermDebt,283279000000,high_value ($283.3B > $4.9B)
70858,LongTermDebtFairValue,50005000000,high_value ($50.0B > $4.9B)
70858,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,125280000000,high_value ($125.3B > $4.9B)
70858,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,25667000000,high_value ($25.7B > $4.9B)
70858,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,23447000000,high_value ($23.4B > $4.9B)
70858,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,32889000000,high_value ($32.9B > $4.9B)
70858,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,30496000000,high_value ($30.5B > $4.9B)
70858,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,45500000000,high_value ($45.5B > $4.9B)
70858,MarketableSecurities,917284000000,high_value ($917.3B > $4.9B)
70858,MortgageBackedSecuritiesAvailableForSaleFairValueDisclosure,8400000000,high_value ($8.4B > $4.9B)
70858,NetCashProvidedByUsedInFinancingActivities,60369000000,high_value ($60.4B > $4.9B)
70858,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,49195000000,high_value ($49.2B > $4.9B)
70858,NetCashProvidedByUsedInInvestingActivities,-90693000000,invalid_negative ($-90693.0M)
70858,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-52007000000,invalid_negative ($-52007.0M)
70858,NetCashProvidedByUsedInOperatingActivities,-8805000000,invalid_negative ($-8805.0M)
70858,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,10403000000,high_value ($10.4B > $4.9B)
70858,NetIncomeLoss,27132000000,high_value ($27.1B > $4.9B)
70858,NetIncomeLossAvailableToCommonStockholdersBasic,25503000000,high_value ($25.5B > $4.9B)
70858,NetIncomeLossAvailableToCommonStockholdersDiluted,6380000000,high_value ($6.4B > $4.9B)
70858,NetInvestmentInLease,21102000000,high_value ($21.1B > $4.9B)
70858,NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets,-71000000,invalid_negative ($-71.0M)
70858,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,-6270000000,invalid_negative ($-6270.0M)
70858,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired,619100000000,high_value ($619.1B > $4.9B)
70858,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,619100000000,high_value ($619.1B > $4.9B)
70858,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed,626800000000,high_value ($626.8B > $4.9B)
70858,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,626800000000,high_value ($626.8B > $4.9B)
70858,NonfinancialLiabilitiesFairValueDisclosure,13199000000,high_value ($13.2B > $4.9B)
70858,NoninterestBearingDepositLiabilitiesDomestic,507561000000,high_value ($507.6B > $4.9B)
70858,NoninterestBearingDepositLiabilitiesForeign,16297000000,high_value ($16.3B > $4.9B)
70858,NoninterestExpense,66812000000,high_value ($66.8B > $4.9B)
70858,NoninterestIncome,45827000000,high_value ($45.8B > $4.9B)
70858,NoninterestIncomeOtherOperatingIncome,-3431000000,invalid_negative ($-3431.0M)
70858,NotesReceivableGross,1032466000000,high_value ($1032.5B > $4.9B)
70858,NotesReceivableNet,1020164000000,high_value ($1020.2B > $4.9B)
70858,NotionalAmountOfDerivatives,1672446000000,high_value ($1672.4B > $4.9B)
70858,OccupancyNet,7289000000,high_value ($7.3B > $4.9B)
70858,OffBalanceSheetCreditLossLiabilityCreditLossExpenseReversal,-114000000,invalid_negative ($-114.0M)
70858,OperatingLeaseLiability,9135000000,high_value ($9.1B > $4.9B)
70858,OperatingLeaseRightOfUseAsset,8527000000,high_value ($8.5B > $4.9B)
70858,OperatingLeasesFutureMinimumPaymentsDueThereafter,6200000000,high_value ($6.2B > $4.9B)
70858,OtherAccruedLiabilitiesCurrentAndNoncurrent,151055000000,high_value ($151.1B > $4.9B)
70858,OtherAssets,162056000000,high_value ($162.1B > $4.9B)
70858,OtherAssetsFairValueDisclosure,13176000000,high_value ($13.2B > $4.9B)
70858,OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostCreditRecognizedInNetPeriodicBenefitCostBeforeTax,-16000000,invalid_negative ($-16.0M)
70858,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,-9000000,invalid_negative ($-9.0M)
70858,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPortionAttributableToParent,-578000000,invalid_negative ($-578.0M)
70858,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,-131000000,invalid_negative ($-131.0M)
70858,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,-1200000000,invalid_negative ($-1200.0M)
70858,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,-714000000,invalid_negative ($-714.0M)
70858,OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,-184000000,invalid_negative ($-184.0M)
70858,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,-275000000,invalid_negative ($-275.0M)
70858,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-87000000,invalid_negative ($-87.0M)
70858,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-123000000,invalid_negative ($-123.0M)
70858,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,-3000000,invalid_negative ($-3.0M)
70858,OtherComprehensiveIncomeForeignCurrencyTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationTax,-2000000,invalid_negative ($-2.0M)
70858,OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicBenefitCostBeforeTax,-64000000,invalid_negative ($-64.0M)
70858,OtherComprehensiveIncomeLossBeforeTax,6060000000,high_value ($6.1B > $4.9B)
70858,OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,6917000000,high_value ($6.9B > $4.9B)
70858,OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionAfterTaxAndReclassificationAdjustmentAttributableToParent,-127000000,invalid_negative ($-127.0M)
70858,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,-368000000,invalid_negative ($-368.0M)
70858,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-118000000,invalid_negative ($-118.0M)
70858,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,-1000000,invalid_negative ($-1.0M)
70858,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,-250000000,invalid_negative ($-250.0M)
70858,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsAndTax,-2985000000,invalid_negative ($-2985.0M)
70858,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,-1857000000,invalid_negative ($-1857.0M)
70858,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,-176000000,invalid_negative ($-176.0M)
70858,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,-56000000,invalid_negative ($-56.0M)
70858,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBeforeReclassificationAdjustmentsTax,-1128000000,invalid_negative ($-1128.0M)
70858,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,-883000000,invalid_negative ($-883.0M)
70858,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,-551000000,invalid_negative ($-551.0M)
70858,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,-332000000,invalid_negative ($-332.0M)
70858,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,-175000000,invalid_negative ($-175.0M)
70858,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,-136000000,invalid_negative ($-136.0M)
70858,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,-498000000,invalid_negative ($-498.0M)
70858,OtherInterestAndDividendIncome,6247000000,high_value ($6.2B > $4.9B)
70858,OtherLiabilities,135656000000,high_value ($135.7B > $4.9B)
70858,OtherLiabilitiesFairValueDisclosure,11685000000,high_value ($11.7B > $4.9B)
70858,OtherNoninterestExpense,26630000000,high_value ($26.6B > $4.9B)
70858,OtherReceivables,82247000000,high_value ($82.2B > $4.9B)
70858,OtherShortTermBorrowings,43391000000,high_value ($43.4B > $4.9B)
70858,OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxIncludingPortionAttributableToNoncontrollingInterestHeldtomaturitySecurities,-4000000,invalid_negative ($-4.0M)
70858,PaymentsForOriginationAndPurchasesOfLoansHeldForSale,36198000000,high_value ($36.2B > $4.9B)
70858,PaymentsForProceedsFromOtherLoansAndLeases,52576000000,high_value ($52.6B > $4.9B)
70858,PaymentsForRepurchaseOfCommonStock,13104000000,high_value ($13.1B > $4.9B)
70858,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,5254000000,high_value ($5.3B > $4.9B)
70858,PaymentsOfOrdinaryDividends,9503000000,high_value ($9.5B > $4.9B)
70858,PaymentsToAcquireAvailableForSaleSecuritiesDebt,175983000000,high_value ($176.0B > $4.9B)
70858,PaymentsToAcquireLoansAndLeasesHeldForInvestment,5470000000,high_value ($5.5B > $4.9B)
70858,PledgedFinancialInstrumentsNotSeparatelyReportedLoansReceivablePledgedForFederalHomeLoanBankDebt,163600000000,high_value ($163.6B > $4.9B)
70858,PreferredStockIncludingAdditionalPaidInCapital,23159000000,high_value ($23.2B > $4.9B)
70858,PreferredStockIncludingAdditionalPaidInCapitalNetOfDiscount,14846000000,high_value ($14.8B > $4.9B)
70858,PrepayableFinancialAssetClosedPortfolioLastOfLayerAmortizedCost,34800000000,high_value ($34.8B > $4.9B)
70858,ProceedsFromIssuanceOfLongTermDebt,56683000000,high_value ($56.7B > $4.9B)
70858,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,85554000000,high_value ($85.6B > $4.9B)
70858,ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,34591000000,high_value ($34.6B > $4.9B)
70858,ProceedsFromOtherShortTermDebt,12574000000,high_value ($12.6B > $4.9B)
70858,ProceedsFromPaymentsForFederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResellNet,8415000000,high_value ($8.4B > $4.9B)
70858,ProceedsFromPaymentsForOtherFinancingActivities,-127000000,invalid_negative ($-127.0M)
70858,ProceedsFromRepaymentsOfShortTermDebt,10493000000,high_value ($10.5B > $4.9B)
70858,ProceedsFromSaleAndCollectionOfLoansHeldforsale,27000000000,high_value ($27.0B > $4.9B)
70858,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,119013000000,high_value ($119.0B > $4.9B)
70858,ProceedsFromSaleOfLoansAndLeasesHeldForInvestment,9565000000,high_value ($9.6B > $4.9B)
70858,ProceedsFromWarrantExercises,5000000000,high_value ($5.0B > $4.9B)
70858,ProfitLoss,-8826000000,invalid_negative ($-8826.0M)
70858,PropertyPlantAndEquipmentNet,12168000000,high_value ($12.2B > $4.9B)
70858,RepaymentsOfLongTermDebt,70411000000,high_value ($70.4B > $4.9B)
70858,RestrictedCash,6100000000,high_value ($6.1B > $4.9B)
70858,RetainedEarningsAccumulatedDeficit,242349000000,high_value ($242.3B > $4.9B)
70858,Revenues,101887000000,high_value ($101.9B > $4.9B)
70858,SalesTypeAndDirectFinancingLeasesLeaseReceivable,18559000000,high_value ($18.6B > $4.9B)
70858,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceived,20920000000,high_value ($20.9B > $4.9B)
70858,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedNextTwelveMonths,5183000000,high_value ($5.2B > $4.9B)
70858,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedTwoYears,5645000000,high_value ($5.6B > $4.9B)
70858,SecuredBorrowingsGrossIncludingNotSubjectToMasterNettingArrangement,825651000000,high_value ($825.7B > $4.9B)
70858,SecuritiesHeldAsCollateralAtFairValue,925700000000,high_value ($925.7B > $4.9B)
70858,SecuritiesLoanedIncludingNotSubjectToMasterNettingArrangementAndAssetsOtherThanSecuritiesTransferred,98891000000,high_value ($98.9B > $4.9B)
70858,SecuritiesPurchasedUnderAgreementsToResell,191823000000,high_value ($191.8B > $4.9B)
70858,SecuritiesReceivedAsCollateralAmountRepledgedAndSold,882200000000,high_value ($882.2B > $4.9B)
70858,SecuritiesSegregatedUnderOtherRegulations,18300000000,high_value ($18.3B > $4.9B)
70858,SecuritiesSoldUnderAgreementsToRepurchase,201263000000,high_value ($201.3B > $4.9B)
70858,SegmentReportingEntityConsolidatedAssets,2274532000000,high_value ($2274.5B > $4.9B)
70858,SegmentReportingEntityConsolidatedRevenue,26877000000,high_value ($26.9B > $4.9B)
70858,SegmentReportingInformationInterestIncomeExpenseNet,12397000000,high_value ($12.4B > $4.9B)
70858,SegmentReportingInformationNoninterestIncome,14698000000,high_value ($14.7B > $4.9B)
70858,SegmentReportingInformationOtherNoninterestExpense,19898000000,high_value ($19.9B > $4.9B)
70858,SegmentReportingInformationRevenue,23408000000,high_value ($23.4B > $4.9B)
70858,SegmentReportingSegmentAssets,2114027000000,high_value ($2114.0B > $4.9B)
70858,SegmentReportingSegmentRevenue,25967000000,high_value ($26.0B > $4.9B)
70858,ShortTermBorrowings,211113000000,high_value ($211.1B > $4.9B)
70858,ShorttermDebtAverageOutstandingAmount,207634000000,high_value ($207.6B > $4.9B)
70858,ShorttermDebtFairValue,6245000000,high_value ($6.2B > $4.9B)
70858,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,-400000000,invalid_negative ($-400.0M)
70858,StockholdersEquity,295559000000,high_value ($295.6B > $4.9B)
70858,StockholdersEquityOther,-37000000,invalid_negative ($-37.0M)
70858,StockIssuedDuringPeriodValueAcquisitions,29109000000,high_value ($29.1B > $4.9B)
70858,StockRedeemedOrCalledDuringPeriodValue,5254000000,high_value ($5.3B > $4.9B)
70858,StockRepurchasedAndRetiredDuringPeriodValue,13104000000,high_value ($13.1B > $4.9B)
70858,SubordinatedDebt,12400000000,high_value ($12.4B > $4.9B)
70858,TaxCutsAndJobsActOf2017IncompleteAccountingProvisionalUndistributedAccumulatedEarningsOfForeignSubsidiary,5000000000,high_value ($5.0B > $4.9B)
70858,TimeDepositMaturitiesYearOne,197140000000,high_value ($197.1B > $4.9B)
70858,TimeDepositMaturitiesYearTwo,11511000000,high_value ($11.5B > $4.9B)
70858,TimeDeposits,212366000000,high_value ($212.4B > $4.9B)
70858,TimeDeposits100000OrMoreDomestic,28347000000,high_value ($28.3B > $4.9B)
70858,TimeDeposits100000OrMoreForeign,14146000000,high_value ($14.1B > $4.9B)
70858,TimeDepositsAtOrAboveFDICInsuranceLimit,10700000000,high_value ($10.7B > $4.9B)
